date,SourceCommonName,DocumentIdentifier,V2Tone,V2Themes,AllNames,V2Organizations,V2Locations
20260522161500,news4jax.com,https://www.news4jax.com/business/2026/05/22/chinese-fast-fashion-juggernaut-shein-to-buy-eco-friendly-everlane-in-an-unlikely-fit/,"-0.245700245700246,2.7027027027027,2.94840294840295,5.65110565110565,26.044226044226,0.737100737100737,366","WB_1098_MONETARY_AND_FINANCIAL_STABILITY,1965;WB_471_ECONOMIC_GROWTH,1965;WB_1096_MACROECONOMIC_SUSTAINABILITY,1965;WB_1100_SUSTAINABLE_GROWTH,1965;TAX_FNCACT_EMPLOYEES,237;ECON_DEBT,1794;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1794;WB_450_DEBT,1794;EPU_ECONOMY_HISTORIC,77;EPU_ECONOMY_HISTORIC,2098;TAX_FNCACT_KING,174;TAX_FNCACT_WORKERS,822;SCIENCE,1510;SOC_INNOVATION,1510;TAX_ECON_PRICE,391;TAX_ECON_PRICE,2595;NEGOTIATIONS,1333;WB_678_DIGITAL_GOVERNMENT,843;WB_694_BROADCAST_AND_MEDIA,843;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,843;WB_698_TRADE,2144;AGRICULTURE,481;TAX_FNCACT_FARMER,481;TAX_FNCACT_RETAILER,40;TAX_FNCACT_RETAILER,678;ACT_MAKESTATEMENT,418;TAX_FNCACT_CEO,246;TAX_FNCACT_CEO,1415;TAX_FNCACT_CEO,1667;UNSAFE_WORK_ENVIRONMENT,613;WB_2670_JOBS,613;WB_2769_JOBS_STRATEGIES,613;WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES,613;WB_2802_WORKING_CONDITIONS,613;TAX_FNCACT_MANAGING_DIRECTOR,1855;TAX_FNCACT_DIRECTOR,1855;UNGP_FORESTS_RIVERS_OCEANS,133;","Associated Press,326;Michael Preysman,461;Jesse Farmer,478;Neil Saunders,1900","Boll Branch,1014;Birkenstock,1035",
20260522161500,scmp.com,https://www.scmp.com/news/world/united-states-canada/article/3354584/chinese-fast-fashion-juggernaut-shein-buy-eco-friendly-everlane,"-0.628930817610063,1.25786163522013,1.88679245283019,3.14465408805031,22.0125786163522,0,143","UNGP_FORESTS_RIVERS_OCEANS,116;TAX_ECON_PRICE,351;WB_678_DIGITAL_GOVERNMENT,819;WB_694_BROADCAST_AND_MEDIA,819;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,819;AGRICULTURE,458;TAX_FNCACT_FARMER,458;TAX_FNCACT_WORKERS,798;TAX_FNCACT_CEO,229;TAX_FNCACT_KING,157;UNSAFE_WORK_ENVIRONMENT,589;WB_2670_JOBS,589;WB_2769_JOBS_STRATEGIES,589;WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES,589;WB_2802_WORKING_CONDITIONS,589;TAX_FNCACT_RETAILER,23;TAX_FNCACT_RETAILER,654;TAX_FNCACT_EMPLOYEES,220;EPU_ECONOMY_HISTORIC,60;ACT_MAKESTATEMENT,378;","Associated Press,307;Michael Preysman,442;Jesse Farmer,459","Boll Branch,1006;Birkenstock,1027",
20260522161500,kbia.org,https://www.kbia.org/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;WB_698_TRADE,856;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;TRANSPARENCY,176;TRANSPARENCY,1762;EPU_CATS_REGULATION,3262;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;EXTREMISM,163;TAX_ECON_PRICE,2497;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522161500,wfae.org,https://www.wfae.org/united-states-world/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;EXTREMISM,163;TAX_ECON_PRICE,2497;WB_698_TRADE,856;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;EPU_CATS_REGULATION,3262;TRANSPARENCY,176;TRANSPARENCY,1762;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522161500,kwit.org,https://www.kwit.org/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;WB_698_TRADE,856;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;EPU_CATS_REGULATION,3262;TRANSPARENCY,176;TRANSPARENCY,1762;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;TAX_ECON_PRICE,2497;EXTREMISM,163;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Kearney Consumer Institute,2350;Fast Company,1300",1#China#CH#CH##35#105#CH#687
20260522161500,kansaspublicradio.org,https://kansaspublicradio.org/npr-news/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;WB_698_TRADE,856;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;TRANSPARENCY,176;TRANSPARENCY,1762;EPU_CATS_REGULATION,3262;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;TAX_ECON_PRICE,2497;EXTREMISM,163;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Kearney Consumer Institute,2350;Fast Company,1300",1#China#CH#CH##35#105#CH#687
20260522161500,wrvo.org,https://www.wrvo.org/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","EXTREMISM,163;TAX_ECON_PRICE,2497;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;EPU_CATS_REGULATION,3262;TRANSPARENCY,176;TRANSPARENCY,1762;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;WB_698_TRADE,856;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522161500,wfdd.org,https://www.wfdd.org/national/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;EPU_CATS_REGULATION,3262;TRANSPARENCY,176;TRANSPARENCY,1762;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;WB_698_TRADE,856;TAX_ECON_PRICE,2497;EXTREMISM,163;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522163000,kmxt.org,https://www.kmxt.org/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","TAX_ECON_PRICE,2497;EPU_CATS_REGULATION,3262;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;TRANSPARENCY,176;TRANSPARENCY,1762;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;WB_698_TRADE,856;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;EXTREMISM,163;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522163000,knau.org,https://www.knau.org/npr-news/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","EPU_CATS_REGULATION,3262;TAX_ECON_PRICE,2497;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;TRANSPARENCY,176;TRANSPARENCY,1762;WB_698_TRADE,856;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;EXTREMISM,163;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Kearney Consumer Institute,2350;Fast Company,1300",1#China#CH#CH##35#105#CH#687
20260522163000,southcarolinapublicradio.org,https://www.southcarolinapublicradio.org/news/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","TRANSPARENCY,176;TRANSPARENCY,1762;WB_698_TRADE,856;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;EPU_CATS_REGULATION,3262;TAX_ECON_PRICE,2497;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;EXTREMISM,163;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Kearney Consumer Institute,2350;Fast Company,1300",1#China#CH#CH##35#105#CH#687
20260522163000,wsiu.org,https://www.wsiu.org/economy/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","TRANSPARENCY,176;TRANSPARENCY,1762;WB_698_TRADE,856;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;EPU_CATS_REGULATION,3262;TAX_ECON_PRICE,2497;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;EXTREMISM,163;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Kearney Consumer Institute,2350;Fast Company,1300",1#China#CH#CH##35#105#CH#687
20260522163000,kwbu.org,https://www.kwbu.org/latest-from-npr/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;EXTREMISM,163;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;WB_698_TRADE,856;TRANSPARENCY,176;TRANSPARENCY,1762;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;TAX_ECON_PRICE,2497;EPU_CATS_REGULATION,3262;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522163000,kacu.org,https://www.kacu.org/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","TRANSPARENCY,176;TRANSPARENCY,1762;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;WB_698_TRADE,856;TAX_ECON_PRICE,2497;EPU_CATS_REGULATION,3262;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;EXTREMISM,163;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522163000,kawc.org,https://www.kawc.org/npr-news/2026-05-22/shein-buys-everlane-which-sold-millennials-the-dream-of-ethical-affordable-luxury,"0.557620817843866,3.3457249070632,2.78810408921933,6.13382899628253,21.1895910780669,0.185873605947955,475","WB_698_TRADE,856;UNGP_FORESTS_RIVERS_OCEANS,511;UNGP_FORESTS_RIVERS_OCEANS,1747;UNGP_FORESTS_RIVERS_OCEANS,2222;UNGP_FORESTS_RIVERS_OCEANS,3059;TRANSPARENCY,176;TRANSPARENCY,1762;LEADER,960;TAX_FNCACT_LAWMAKERS,960;USPEC_POLITICS_GENERAL1,960;EPU_POLICY_LAWMAKERS,960;EPU_CATS_REGULATION,3262;TAX_ECON_PRICE,2497;ECON_DEBT,1910;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1910;WB_450_DEBT,1910;EXTREMISM,163;TAX_FNCACT_CEO,297;TAX_FNCACT_CEO,1078;","California-based Everlane,616;Fast Company,1377;Meghan Markle,1501;Angelina Jolie,1520;Katie Thomas,2447;Kearney Consumer Institute,2493","Fast Company,1300;Kearney Consumer Institute,2350",1#China#CH#CH##35#105#CH#687
20260522163000,wral.com,https://www.wral.com/news/ap/e503f-chinese-fast-fashion-juggernaut-shein-to-buy-eco-friendly-everlane-in-an-unlikely-fit/,"-0.487804878048781,2.4390243902439,2.92682926829268,5.36585365853659,25.8536585365854,0.731707317073171,369","TAX_ECON_PRICE,398;TAX_ECON_PRICE,2602;NEGOTIATIONS,1340;TAX_FNCACT_EMPLOYEES,240;SCIENCE,1517;SOC_INNOVATION,1517;ACT_MAKESTATEMENT,425;UNSAFE_WORK_ENVIRONMENT,620;WB_2670_JOBS,620;WB_2769_JOBS_STRATEGIES,620;WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES,620;WB_2802_WORKING_CONDITIONS,620;ECON_DEBT,1801;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1801;WB_450_DEBT,1801;AGRICULTURE,488;TAX_FNCACT_FARMER,488;UNGP_FORESTS_RIVERS_OCEANS,136;EPU_ECONOMY_HISTORIC,80;EPU_ECONOMY_HISTORIC,2105;TAX_FNCACT_DIRECTOR,1862;TAX_FNCACT_KING,177;WB_1098_MONETARY_AND_FINANCIAL_STABILITY,1972;WB_471_ECONOMIC_GROWTH,1972;WB_1096_MACROECONOMIC_SUSTAINABILITY,1972;WB_1100_SUSTAINABLE_GROWTH,1972;WB_678_DIGITAL_GOVERNMENT,850;WB_694_BROADCAST_AND_MEDIA,850;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,850;TAX_FNCACT_RETAILER,43;TAX_FNCACT_RETAILER,685;TAX_FNCACT_CEO,249;TAX_FNCACT_CEO,1422;TAX_FNCACT_CEO,1674;WB_698_TRADE,2151;TAX_FNCACT_WORKERS,829;TAX_FNCACT_MANAGING_DIRECTOR,1862;","Associated Press,334;Michael Preysman,482;Jesse Farmer,499;Neil Saunders,1921","Birkenstock,1042;Boll Branch,1021",
20260522163000,ktar.com,https://ktar.com/national-news/chinese-fast-fashion-juggernaut-shein-to-buy-eco-friendly-everlane-in-an-unlikely-fit/5869505/,"-0.491400491400491,2.45700245700246,2.94840294840295,5.40540540540541,26.044226044226,0.737100737100737,365","ACT_MAKESTATEMENT,401;SCIENCE,1493;SOC_INNOVATION,1493;AGRICULTURE,464;TAX_FNCACT_FARMER,464;ECON_DEBT,1777;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1777;WB_450_DEBT,1777;UNSAFE_WORK_ENVIRONMENT,596;WB_2670_JOBS,596;WB_2769_JOBS_STRATEGIES,596;WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES,596;WB_2802_WORKING_CONDITIONS,596;TAX_ECON_PRICE,374;TAX_ECON_PRICE,2578;TAX_FNCACT_EMPLOYEES,241;NEGOTIATIONS,1316;TAX_FNCACT_RETAILER,44;TAX_FNCACT_RETAILER,661;TAX_FNCACT_CEO,250;TAX_FNCACT_CEO,1398;TAX_FNCACT_CEO,1650;WB_678_DIGITAL_GOVERNMENT,826;WB_694_BROADCAST_AND_MEDIA,826;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,826;TAX_FNCACT_MANAGING_DIRECTOR,1838;WB_698_TRADE,2127;TAX_FNCACT_WORKERS,805;TAX_FNCACT_KING,178;TAX_FNCACT_DIRECTOR,1838;EPU_ECONOMY_HISTORIC,81;EPU_ECONOMY_HISTORIC,2081;UNGP_FORESTS_RIVERS_OCEANS,137;WB_1098_MONETARY_AND_FINANCIAL_STABILITY,1948;WB_471_ECONOMIC_GROWTH,1948;WB_1096_MACROECONOMIC_SUSTAINABILITY,1948;WB_1100_SUSTAINABLE_GROWTH,1948;","Associated Press,335;Michael Preysman,470;Jesse Farmer,487;Neil Saunders,1909","Boll Branch,997;Birkenstock,1018",
20260522164500,stcatharinesstandard.ca,https://www.stcatharinesstandard.ca/business/chinese-fast-fashion-juggernaut-shein-to-buy-eco-friendly-everlane-in-an-unlikely-fit/article_7f729522-8452-53af-b660-b146e7869c24.html,"-0.481927710843373,2.40963855421687,2.89156626506024,5.30120481927711,26.2650602409639,0.72289156626506,374","ECON_DEBT,1802;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1802;WB_450_DEBT,1802;AGRICULTURE,463;TAX_FNCACT_FARMER,463;WB_698_TRADE,2152;TAX_FNCACT_WORKERS,830;SCIENCE,1518;SOC_INNOVATION,1518;UNSAFE_WORK_ENVIRONMENT,595;WB_2670_JOBS,595;WB_2769_JOBS_STRATEGIES,595;WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES,595;WB_2802_WORKING_CONDITIONS,595;TAX_FNCACT_CEO,249;TAX_FNCACT_CEO,1423;TAX_FNCACT_CEO,1675;TAX_FNCACT_KING,177;TAX_FNCACT_RETAILER,43;TAX_FNCACT_RETAILER,660;TAX_ECON_PRICE,373;TAX_ECON_PRICE,2655;UNGP_FORESTS_RIVERS_OCEANS,136;TAX_FNCACT_EMPLOYEES,240;ACT_MAKESTATEMENT,400;TAX_FNCACT_MANAGING_DIRECTOR,1863;NEGOTIATIONS,1341;EPU_ECONOMY_HISTORIC,80;EPU_ECONOMY_HISTORIC,2106;WB_678_DIGITAL_GOVERNMENT,851;WB_694_BROADCAST_AND_MEDIA,851;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,851;WB_1098_MONETARY_AND_FINANCIAL_STABILITY,1973;WB_471_ECONOMIC_GROWTH,1973;WB_1096_MACROECONOMIC_SUSTAINABILITY,1973;WB_1100_SUSTAINABLE_GROWTH,1973;TAX_FNCACT_DIRECTOR,1863;","Associated Press,333;Michael Preysman,466;Jesse Farmer,483;Neil Saunders,1905","Birkenstock,1043;Boll Branch,1022",
20260522164500,sitkasentinel.com,"http://www.sitkasentinel.com/stories/chinese-fast-fashion-juggernaut-shein-to-buy-eco-friendly-everlane-in-an-unlikely-fit,143315","-0.160771704180064,2.57234726688103,2.73311897106109,5.30546623794212,23.7942122186495,0.643086816720257,564","TAX_FNCACT_KING,199;TAX_FNCACT_CEO,282;TAX_FNCACT_CEO,2329;TAX_FNCACT_CEO,2581;TAX_FNCACT_EMPLOYEES,273;SOC_POINTSOFINTEREST_HEADQUARTERS,1978;ECON_DEBT,2708;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,2708;WB_450_DEBT,2708;SCIENCE,2424;SOC_INNOVATION,2424;WB_698_TRADE,3060;TAX_FNCACT_WORKERS,960;TAX_FNCACT_WORKERS,1916;EPU_ECONOMY_HISTORIC,102;EPU_ECONOMY_HISTORIC,3014;WB_1098_MONETARY_AND_FINANCIAL_STABILITY,2881;WB_471_ECONOMIC_GROWTH,2881;WB_1096_MACROECONOMIC_SUSTAINABILITY,2881;WB_1100_SUSTAINABLE_GROWTH,2881;ACT_MAKESTATEMENT,475;NEGOTIATIONS,2247;TAX_FNCACT_MANAGING_DIRECTOR,2769;TAX_FNCACT_RETAILER,65;TAX_FNCACT_RETAILER,816;TAX_FNCACT_RETAILER,1725;UNGP_FORESTS_RIVERS_OCEANS,158;MEDIA_SOCIAL,3731;WB_652_ICT_APPLICATIONS,3731;WB_662_SOCIAL_MEDIA,3731;WB_658_ENTERPRISE_APPLICATIONS,3731;TAX_ECON_PRICE,448;TAX_ECON_PRICE,3644;MEDIA_MSM,3849;UNSAFE_WORK_ENVIRONMENT,751;WB_2670_JOBS,751;WB_2769_JOBS_STRATEGIES,751;WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES,751;WB_2802_WORKING_CONDITIONS,751;TAX_FNCACT_ANALYST,1199;TAX_FNCACT_ANALYSTS,3365;AGRICULTURE,619;TAX_FNCACT_FARMER,619;WB_678_DIGITAL_GOVERNMENT,981;WB_678_DIGITAL_GOVERNMENT,3731;WB_678_DIGITAL_GOVERNMENT,3849;WB_694_BROADCAST_AND_MEDIA,981;WB_694_BROADCAST_AND_MEDIA,3731;WB_694_BROADCAST_AND_MEDIA,3849;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,981;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,3731;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,3849;TAX_FNCACT_DIRECTOR,2769;INFO_RUMOR,3743;","Associated Press,351;San Francisco,401;Michael Preysman,602;Jesse Farmer,619;Neil Saunders,2864","Birkenstock,1660;Boll Branch,1639","1#China#CH#CH##35#105#CH#239;1#China#CH#CH##35#105#CH#1752;1#China#CH#CH##35#105#CH#1947;3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#399;1#Singapore#SN#SN##1.366667#103.8#SN#1991"
